,DATE,ID,INDUSTRY,CPI1,CPI2,CPI3,CPI4,CPI5,CPI6,f_t0,f_t1,f_t2,f_t3,f_t4,r_t0,r_t1,r_t2,r_t3,e_t0,e_t1,e_t2,e_t3,e_t4
1789,2000-06-30,426,2.0,4.0,2.4,2.3,2.5,2.5,2.3,0.006,0.0117844999999998,0.018108153125,0.0244713290820313,0.0303620392242529,0.00025,0.0002514375,0.0002530089843753,0.0002545902905275,0.0028183421516754,0.0054602579854989,0.005995315422913,0.0106060763657447,0.0125538925805677
1790,2000-06-30,431,1.0,4.0,3.0,2.5,2.0,2.6,2.7,0.0075,0.0137968750000001,0.0188658593749999,0.0254884874609373,0.0324105347512986,0.0019999999999999,0.002766625,0.0015166703124995,0.0017808659667963,0.0013183421516754,0.0034478829854986,0.0052376091729131,0.0095889179868386,0.010505397053522
1791,2000-06-30,433,2.0,4.0,4.0,2.4,2.5,2.8,2.5,0.01,0.0160599999999999,0.0224103749999999,0.0295672476249999,0.0360020429226564,0.0039999999999999,0.0047785,0.0055668267499999,0.0071310598596248,-0.0011816578483245,0.0011847579854988,0.0016930935479131,0.005510157822776,0.0069138888821642
1794,2000-06-30,456,1.0,4.0,3.7,2.3,2.6,2.4,2.9,0.00925,0.0150531874999999,0.0216510332187498,0.0277809394180623,0.0352323512288432,0.00275,0.0027658125,0.0027837902812499,0.0022910594014688,-0.0004316578483245,0.0021915704854988,0.0024524353291632,0.0072964660297136,0.0076835805759774
1796,2000-06-30,463,3.0,4.0,3.2,2.2,2.5,2.4,2.4,0.008,0.013544,0.0198786500000001,0.0259979219000001,0.0321539094314,0.0019999999999999,0.0017595000000001,0.001770496875,0.0015265928179688,0.0008183421516754,0.0037007579854988,0.004224818547913,0.0090794835477758,0.0107620223734206
1797,2000-06-30,465,1.0,4.0,6.8,2.3,2.1,2.5,2.5,0.017,0.0228477499999997,0.0282177006874997,0.0346440613167966,0.0411105867000267,0.0114999999999999,0.0123202499999997,0.0126375631874995,0.0139860231292967,-0.0081816578483245,-0.0056029920145008,-0.0041142321395866,0.0004333441309793,0.0018053451047939
1798,2000-06-30,469,2.0,4.0,4.0,4.0,4.0,3.8,3.6,0.01,0.0201,0.0303009999999999,0.0400888594999999,0.0494496592354998,0.00225,0.0045399375000001,0.006616457,0.008214840156,-0.0011816578483245,-0.0028552420145011,-0.0061975314520867,-0.0050114540522239,-0.0065337274306791
1802,2000-06-30,484,2.0,4.0,3.15,3.05,3.0,2.9,3.05,0.007875,0.0155600468750001,0.0231767472265627,0.0305947786439553,0.0384530638311155,-0.0007500000000001,-0.0015121874999999,-0.0019049309941405,-0.0026875530025134,0.0009433421516754,0.0016847111104987,0.0009267213213504,0.0044826268038207,0.004462867973705
1805,2000-06-30,500,2.0,4.0,5.7,1.9,2.4,3.5,5.0,0.01425,0.0190676875000002,0.0251820936250002,0.0341524369442189,0.0470793424060216,0.0045,0.0019970000000002,0.0009919113125003,0.0061215414480471,-0.0054316578483245,-0.0018229295145013,-0.0010786250770871,0.000924968503557,-0.0041634106012009
1807,2000-06-30,506,2.0,4.0,2.7,1.5,1.6,2.5,2.3,0.00675,0.0105253124999999,0.01456741375,0.0209084600859377,0.0267786837314318,0.0004999999999999,-0.0020137500000001,-0.004046883125,-0.0035628689960935,0.0020683421516754,0.0067194454854988,0.009536054797913,0.0141689453618383,0.0161372480733887
1808,2000-06-30,507,3.0,4.0,3.6,3.0,2.6,2.7,2.5,0.009,0.0165675,0.02317518875,0.0300816212740626,0.0365196314070257,0.0020000000000001,0.0022667500000002,0.0017743335000004,0.0015309600373132,-0.0001816578483245,0.0006772579854987,0.0009282797979131,0.0049957841737133,0.0063963003977949
1809,2000-06-30,510,2.0,4.0,1.0,2.0,2.2,2.4,1.9,0.0025,0.0075124999999998,0.0130538187499997,0.0191321416624998,0.0239730193353968,-0.0024999999999998,-0.00201,-0.0005067712499999,0.0017706994500001,0.0063183421516754,0.009732257985499,0.0110496497979133,0.0159452637852761,0.0189429124694238
1810,2000-06-30,512,2.0,4.0,3.2,3.0,2.5,2.5,2.5,0.008,0.01556,0.0219072500000001,0.0282941703125001,0.0347210088769533,0.0015,0.0030209999999999,0.0035461507500003,0.0040774947418127,0.0008183421516754,0.0016847579854988,0.0021962185479129,0.0067832351352759,0.0081949229278672
1811,2000-09-30,20,2.0,3.6,3.2,3.1,3.2,3.2,3.3,0.008,0.0158119999999999,0.0239384959999999,0.0321300039679999,0.040645076500736,-0.0024999999999999,-0.0055508750000001,-0.0084040299062499,-0.0115682897232187,0.0003527583527582,-0.0006604848484845,0.0020910300295262,0.0016695298315339,-0.0050972909529503
1813,2000-09-30,65,2.0,3.6,3.0,2.9,2.8,2.7,2.6,0.0075,0.0148043749999999,0.0219080056249998,0.0288058846629686,0.0354931229132777,0.0007499999999999,0.0015104999999999,0.0022810439062497,0.0028062544334761,0.0008527583527582,0.0003471401515153,0.0041215204045264,0.0049936491365651,5.46626345079293e-05
1815,2000-09-30,407,1.0,3.6,1.8,2.3,2.6,2.7,2.8,0.0045,0.0102758749999998,0.0168426681874998,0.0237063561977655,0.0308723006911497,-0.0012499999999999,-0.0020115,-0.0022776465937501,-0.002547800786953,0.0038527583527582,0.0048756401515155,0.0091868578420264,0.0100931776017683,0.0046754848566359
1816,2000-09-30,420,2.0,3.6,2.7,3.0,2.9,3.1,2.8,0.00675,0.0143006250000001,0.02165430453125,0.0295721253913672,0.0367791302691067,-3.2959746043559335e-17,0.0,0.0,0.0,0.0016027583527582,0.0008508901515151,0.0043752214982761,0.0042274084081666,-0.001231344721321
1817,2000-09-30,421,2.0,3.6,3.4,3.1,2.6,2.3,1.9,0.0085,0.0163158749999998,0.0229219281874997,0.0288037292745777,0.0336905469886319,0.00275,0.0047828125000002,0.006584083640625,0.0073841955049687,-0.0001472416472417,-0.0011643598484845,0.0031075978420265,0.004995804524956,0.0018572385591537
1818,2000-09-30,423,2.0,3.6,3.6,2.9,3.0,2.4,2.6,0.009,0.0163152499999998,0.0239376143749998,0.0300812400612497,0.0367767681216477,0.001825,0.0024173568750001,0.0033226477080467,0.002704699240128,-0.0006472416472417,-0.0011637348484845,0.0020919116545263,0.003718293738284,-0.001228982573862
1819,2000-09-30,426,2.0,3.6,2.3,2.6,2.6,2.5,2.4,0.00575,0.0122873749999998,0.0188672429374998,0.0252351632058593,0.0313865741850944,7.806255641895632e-17,0.0002514374999997,0.0005060808281247,0.0010184244143554,0.0026027583527582,0.0028641401515154,0.0071622830920263,0.0085643705936744,0.0041612113626912
1820,2000-09-30,431,1.0,3.6,3.0,2.6,3.0,2.3,2.1,0.0075,0.0140487499999999,0.021654115625,0.0275286267898438,0.0329231520804904,0.0012499999999999,0.0027675,0.0037995375000003,0.0028035302625002,0.0008527583527582,0.0011027651515154,0.0043754104045261,0.00627090700969,0.0026246334672952
1821,2000-09-30,433,2.0,3.6,2.9,2.8,2.7,2.8,2.5,0.0072499999999999,0.0143007499999998,0.0211472800624998,0.0282953110229373,0.0347221567168307,0.0012499999999999,0.0020132499999998,0.0017737675625,0.0025507140698122,0.0011027583527582,0.0008507651515154,0.0048822459670263,0.0055042227765964,0.0008256288309549
1822,2000-09-30,446,2.0,3.6,2.7,2.8,2.9,2.9,3.0,0.00675,0.0137972499999998,0.0211472800624998,0.0285505978429529,0.0362647273267751,0.0015,0.0030183749999996,0.0043037318124996,0.0053517774163902,0.0016027583527582,0.0013542651515154,0.0048822459670263,0.0052489359565808,-0.0007169417789893
1823,2000-09-30,456,1.0,3.6,3.2,2.7,2.9,2.7,2.8,0.008,0.014804,0.022161329,0.0290609179707499,0.0362643443965451,0.00225,0.0025166250000001,0.0038002297500001,0.0033167007511876,0.0003527583527582,0.0003475151515153,0.0038681970295262,0.0047386158287838,-0.0007165588487594
1824,2000-09-30,463,3.0,3.6,2.7,2.4,2.6,2.7,2.4,0.00675,0.0127905000000001,0.01937363825,0.0262544103081876,0.0324119367700368,0.0012499999999999,0.0010061249999999,0.0015185569999998,0.0022921985706876,0.0016027583527582,0.0023610151515152,0.0066558877795261,0.0075451234913461,0.0031358487777488
1826,2000-09-30,472,2.0,3.6,1.5,3.2,2.0,2.2,2.3,0.00375,0.0117799999999999,0.0168388999999997,0.0224315139499997,0.0283104951552122,7.979727989493313e-17,0.0040149999999998,0.0040350749999999,0.0040572679124999,0.0046027583527582,0.0033715151515154,0.0091906260295264,0.011368019849534,0.0072372903925734
1827,2000-09-30,475,2.0,3.6,2.6,2.7,2.7,2.7,2.8,0.0065,0.013293875,0.02013360865625,0.0270195105146797,0.0342086470882825,5.030698080332741e-17,-0.0002516249999997,-0.0015202553437496,-0.0020413439993198,0.0018527583527582,0.0018576401515153,0.0058959173732762,0.006780023284854,0.0013391384595031
1831,2000-09-30,500,2.0,3.6,3.5,2.9,3.3,2.9,3.0,0.00875,0.0160634374999999,0.024445960859375,0.0318731940756054,0.0396122430311725,0.0039999999999999,0.0052849374999996,0.0048231489843748,-0.000494902947832,-0.0003972416472417,-0.0009119223484845,0.0015835651701512,0.0019263397239284,-0.0040644574833867
1832,2000-09-30,502,2.0,3.6,3.2,2.6,2.8,2.9,3.0,0.008,0.0145519999999998,0.0216538639999996,0.0290608545139996,0.0367788109228546,0.0004999999999999,-0.0005042500000003,-0.0002540156875006,0.0007660505784523,0.0003527583527582,0.0005995151515154,0.0043756620295265,0.0047386792855341,-0.0012310253750689
1833,2000-09-30,506,2.0,3.6,3.0,1.8,2.0,2.2,2.2,0.0075,0.01203375,0.0170939187499998,0.0226879353031248,0.028312718947292,0.00375,0.00426875,0.0030303874999997,0.0027935387484372,0.0008527583527582,0.0031177651515152,0.0089356072795263,0.0111115984964089,0.0072350666004936
1834,2000-09-30,507,3.0,3.6,3.2,2.6,2.7,2.1,3.0,0.008,0.0145519999999998,0.0214002259999999,0.0267625771864998,0.0344632965153985,0.0004999999999999,0.0005032499999997,0.0005066469374996,-0.0005115867451412,0.0003527583527582,0.0005995151515154,0.0046293000295263,0.0070369566130339,0.0010844890323871
1835,2000-09-30,510,2.0,3.6,2.0,2.0,1.8,1.5,2.0,0.005,0.0100249999999997,0.0145701124999997,0.0183747504218747,0.023466624173984,1.0668549377257364e-16,-0.0005025,-0.0020205525000001,-0.0030447202368752,0.0033527583527582,0.0051265151515156,0.0114594135295265,0.015424783377659,0.0120811613738016
1836,2000-09-30,512,2.0,3.6,3.3,3.0,3.0,2.5,2.5,0.00825,0.0158118750000002,0.0234304640625002,0.0298269044628909,0.036263322615784,0.0007499999999999,0.0020150000000001,0.0032973585937501,0.003317967084961,0.0001027583527582,-0.0006603598484848,0.0025990619670259,0.0039726293366428,-0.0007155370679983
1837,2000-12-31,20,2.0,3.1,3.2,3.1,3.1,3.2,3.1,0.008,0.0158119999999999,0.0236845429999998,0.0318740193439999,0.0398710429939157,0.00025,0.0,-0.000253953,-0.000511969248,-0.0012575611635521,0.0017183409747643,0.0015514423592757,-0.004904263998209,-0.0140571343058018
1838,2000-12-31,40,2.0,3.1,3.0,3.5,3.0,3.0,2.9,0.0075,0.016315625,0.0239379921875,0.0316175271289063,0.0390967542005908,-0.0002499999999999,0.0005036250000001,0.0010153081875001,0.0015343843409065,-0.0007575611635521,0.0012147159747641,0.0012979931717755,-0.0046477717831154,-0.0132828455124769
1839,2000-12-31,65,2.0,3.1,3.0,2.9,2.9,2.8,2.8,0.0075,0.0148043749999999,0.02216170671875,0.0293168386657811,0.0365220565364414,0.00025,0.0005036250000001,0.0010144266562501,0.0015321012828752,-0.0007575611635521,0.0027259659747642,0.0030742786405255,-0.0023470833199903,-0.0107081478483275
1840,2000-12-31,84,1.0,3.1,3.5,3.0,2.0,2.5,3.0,0.00875,0.016315625,0.021397203125,0.0277809356445313,0.0354892926618652,-3.4694469519536136e-17,0.0,-0.0025407890624999,-0.0038365914843749,-0.0020075611635521,0.0012147159747641,0.0038387822342755,-0.0008111802987404,-0.0096753839737513
1842,2000-12-31,407,1.0,3.1,2.4,2.2,2.5,2.8,2.8,0.006,0.011533,0.01785508125,0.0249800668187498,0.0321549272864809,0.00025,-0.0007543749999998,-0.0012652335312499,-0.0012740901659686,0.0007424388364478,0.0059973409747642,0.0073809041092756,0.0019896885270409,-0.0063410185983669
1844,2000-12-31,420,2.0,3.1,3.0,2.9,3.2,3.0,3.3,0.0075,0.0148043749999999,0.02292281,0.0305947310750001,0.0390971376063689,-6.245004513516506e-17,0.0,0.00025370109375,0.0007669384064064,-0.0007575611635521,0.0027259659747642,0.0023131753592755,-0.0036249757292092,-0.0132832289182549
1845,2000-12-31,421,2.0,3.1,3.1,2.8,2.4,2.1,2.2,0.00775,0.0148042499999998,0.0208930754999998,0.0262527641463747,0.0318971543491799,7.63278329429795e-17,0.0005038750000001,0.0007604733437502,0.001274532129883,-0.0010075611635521,0.0027260909747643,0.0043429098592757,0.000716991199416,-0.0060832456610659
1846,2000-12-31,423,2.0,3.1,3.4,2.6,2.4,2.6,2.5,0.0085,0.0150552499999998,0.0211455814999999,0.0277830277797499,0.0342066717033735,0.00125,0.0002508749999998,0.00025238025,0.0002540207216252,-0.0017575611635521,0.0024750909747643,0.0040904038592757,-0.0008132724339591,-0.0083927630152595
1847,2000-12-31,426,2.0,3.1,2.1,2.5,2.6,2.5,2.4,0.00525,0.0115328125,0.01810777578125,0.0244709493798829,0.0306177750761622,-0.0012499999999999,-0.0015094374999999,-0.00126598828125,-0.0010190572669921,0.0014924388364478,0.0059975284747642,0.0071282095780256,0.0024988059659079,-0.0048038663880483
1849,2000-12-31,431,1.0,3.1,3.5,3.3,2.8,2.7,2.7,0.00875,0.0170721875000001,0.0241916928125001,0.0311049867389845,0.0380649453994728,0.00225,0.0030234375000002,0.0043121625000002,0.0058710888923438,-0.0020075611635521,0.000458153474764,0.0010442925467755,-0.0041352313931937,-0.0122510367113588
1850,2000-12-31,433,2.0,3.1,3.2,3.2,3.2,2.8,2.8,0.008,0.016064,0.0241925120000001,0.0313618595839999,0.0385813926010878,0.0010000000000001,0.0022667500000002,0.0032986812500002,0.0040874423918124,-0.0012575611635521,0.0014663409747641,0.0010434733592754,-0.0043921042382091,-0.0127674839129738
1852,2000-12-31,446,2.0,3.1,2.8,2.9,2.9,3.0,2.9,0.0069999999999999,0.0143007499999998,0.0216544304374999,0.0293168386657811,0.036779385746108,1.0408340855860844e-16,0.0,0.0,2.220446049250313e-16,-0.0002575611635521,0.0032295909747643,0.0035815549217756,-0.0023470833199903,-0.0109654770579941
1853,2000-12-31,456,1.0,3.1,3.4,3.2,2.9,2.6,2.3,0.0085,0.0165679999999999,0.0239381179999997,0.0305937157669997,0.0365196296326599,0.0017499999999999,0.0025190625,0.0030443501718748,0.002553691564078,-0.0017575611635521,0.0009623409747643,0.0012978673592758,-0.0036239604212089,-0.010705720944546
1854,2000-12-31,463,3.0,3.1,2.7,2.6,2.8,2.5,2.5,0.00675,0.013293875,0.0203869321249998,0.0267643504507812,0.0331816276410987,0.0007499999999999,0.0007548749999999,0.0010132938749998,0.001274470371281,-7.561163552128117e-06,0.0042364659747642,0.0048490532342757,0.0002054048950095,-0.0073677189529848
1856,2000-12-31,475,2.0,3.1,3.1,3.3,2.7,2.4,2.2,0.00775,0.0160639375,0.022922369078125,0.0290599032925937,0.0347197327607031,0.0009999999999999,0.0025183749999999,0.0025353740312499,0.0015301992803904,-0.0010075611635521,0.0014664034747642,0.0023136162811505,-0.0020901479468029,-0.0089058240725892
1858,2000-12-31,485,3.0,3.1,3.8,2.0,2.0,2.0,2.0,0.0095,0.0145474999999999,0.0196202374999998,0.0247183386874998,0.0298419303809371,0.0025000000000001,0.0017572500000002,0.0005000484375001,-0.0002617914621092,-0.0027575611635521,0.0029828409747643,0.0056157478592757,0.0022514166582909,-0.0040280216928232
1861,2000-12-31,498,1.0,3.1,2.6,1.8,1.9,1.9,1.8,0.0065,0.0110292499999999,0.0158316389374999,0.020656839222453,0.025249794998954,0.0015000000000001,0.00100425,0.0012615264375002,0.0010138761599534,0.0002424388364478,0.0065010909747642,0.0094043464217756,0.0063129161233377,0.0005641136891598
1862,2000-12-31,499,1.0,3.1,3.3,2.6,2.7,3.3,3.0,0.00825,0.014803625,0.0216535494687502,0.0300821912518673,0.0378078076862564,0.0019999999999999,0.0010067499999999,0.0010135455624999,0.0015322273153437,-0.0015075611635521,0.0027267159747641,0.0035824358905254,-0.0031124359060765,-0.0119938989981425
1863,2000-12-31,500,2.0,3.1,3.0,3.6,3.0,2.5,2.6,0.0075,0.0165675,0.02419175625,0.0305929547265626,0.0372918089322853,0.00025,0.0010076875,0.0012691351093752,-1.5860726170213724e-06,-0.0007575611635521,0.0009628409747641,0.0010442291092755,-0.0036231993807718,-0.0114779002441713
1864,2000-12-31,502,2.0,3.1,3.2,3.3,3.1,2.9,2.9,0.008,0.0163159999999999,0.0241924489999998,0.0316178442552497,0.0390970736261002,0.0015,0.0027705000000002,0.0032987441250003,0.0030674365936875,-0.0012575611635521,0.0012143409747642,0.0010435363592757,-0.0046480889094588,-0.0132831649379863
1865,2000-12-31,506,2.0,3.1,3.0,2.6,2.2,2.4,2.2,0.0075,0.0140487499999999,0.019626018125,0.02574377423375,0.0313853649920357,0.003,0.00452625,0.0045511443750003,0.0050859886781253,-0.0007575611635521,0.0034815909747643,0.0056099672342755,0.0012259811120407,-0.0055714563039217
1867,2000-12-31,510,2.0,3.1,2.3,2.4,1.9,1.8,2.2,0.00575,0.0117844999999998,0.0165904763749999,0.0211651335186875,0.0267815417530403,0.0007500000000001,0.0022619999999999,0.0032822670000001,0.0027903830968127,0.0009924388364478,0.0057458409747643,0.0086455089842756,0.0058046218271032,-0.0009676330649264
1868,2000-12-31,512,2.0,3.1,3.4,3.0,2.8,2.6,2.4,0.0085,0.01606375,0.0231761962499998,0.0298268415256248,0.0360058025747787,0.0009999999999999,0.0010074999999998,0.0017758446874995,0.0020427377658589,-0.0017575611635521,0.0014665909747642,0.0020597891092757,-0.002857086179834,-0.0101918938866647
1869,2001-03-31,20,2.0,2.7,2.8,2.7,3.0,3.1,3.1,0.0069999999999999,0.0137972499999998,0.021400729375,0.0293165850276562,0.0372937885616204,-0.0007499999999999,-0.0017628124999999,-0.0022838136249998,-0.0023015131805934,0.0037156525066973,0.004572440011481,-0.0013088809249426,-0.0103728422033164,-0.0150970797977474
1870,2001-03-31,40,2.0,2.7,2.8,2.5,2.8,2.8,3.2,0.0069999999999999,0.0132937499999998,0.0203868062499996,0.0275295138937494,0.0357497500048995,-0.00175,-0.0030218750000001,-0.0035511859375003,-0.0038320287371098,0.0037156525066973,0.005075940011481,-0.0002949577999422,-0.0085857710694097,-0.0135530412410265
1871,2001-03-31,65,2.0,2.7,2.5,2.2,2.0,2.2,2.2,0.00625,0.0117843750000001,0.016843296875,0.0224359350078127,0.0280593326503557,-0.0009999999999999,-0.0027681874999998,-0.0048111335624998,-0.0063700764427494,0.0044656525066973,0.0065853150114807,0.0032485515750573,-0.0034921921834729,-0.0058626238864827
1873,2001-03-31,99,1.0,2.7,2.0,2.8,2.8,3.2,3.0,0.005,0.0120349999999997,0.0191192449999997,0.0272721989599997,0.0349767404521998,-0.0025,-0.0025175000000001,-0.0022814843750003,-0.0007676351559375,0.0057156525066973,0.0063346900114811,0.0009726034500576,-0.00832845613566,-0.0127800316883268
1874,2001-03-31,411,2.0,2.7,2.3,2.3,2.5,2.4,2.6,0.00575,0.0115330624999998,0.0178551441406249,0.0239622750054686,0.030618029793004,7.806255641895632e-17,-0.0005028750000002,-0.0012650449218749,-0.0015274152386719,0.0049656525066973,0.006836627511481,0.0022367043094324,-0.0050185321811289,-0.008421321029131
1875,2001-03-31,421,2.0,2.7,2.8,2.5,2.0,2.1,2.4,0.0069999999999999,0.0132937499999998,0.0183602187499998,0.0237066098984373,0.0298488495578279,1.0408340855860844e-16,0.0002517499999998,-2.5174999995769554e-07,-0.0002548431893125,0.0037156525066973,0.005075940011481,0.0017316297000575,-0.0047628670740975,-0.0076521407939549
1876,2001-03-31,428,2.0,2.7,2.4,2.5,2.1,2.2,2.5,0.006,0.0122875,0.017602009375,0.0231988204265625,0.0295938130542285,-5.204170427930421e-18,0.0,0.0002530718750002,-0.0007628851671872,0.0047156525066973,0.0060821900114809,0.0024898390750573,-0.0042550776022227,-0.0073971042903555
1878,2001-03-31,431,1.0,2.7,1.8,2.7,2.8,2.4,2.3,0.0045,0.0112803749999998,0.0183593376249997,0.0244694936507496,0.0303601932392414,-0.00375,-0.0040273750000001,-0.0038017396875003,-0.0045911709336099,0.0062156525066973,0.007089315011481,0.0017325108250576,-0.0055257508264099,-0.0081634844753684
1879,2001-03-31,433,2.0,2.7,2.7,2.6,2.8,3.0,3.0,0.00675,0.013293875,0.0203869321249998,0.0280398341159373,0.035750132871807,-0.00125,-0.002770125,-0.0027895158749999,-0.0022988490200623,0.0039656525066973,0.0050758150114809,-0.0002950836749424,-0.0090960912915976,-0.013553424107934
1880,2001-03-31,439,2.0,2.7,3.2,2.5,3.0,3.8,3.1,0.008,0.0143000000000002,0.0219072500000001,0.0316153688750002,0.0396103879837814,-0.00075,-0.0010068749999996,-0.0002529464062497,0.0005112707501957,0.0027156525066973,0.0040696900114807,-0.0018154015499427,-0.0126716260506605,-0.0174136792199084
1881,2001-03-31,446,2.0,2.7,2.5,2.4,2.3,2.2,2.3,0.00625,0.0122875,0.018108153125,0.0237077479671876,0.0295940675179988,-0.0009999999999999,-0.0022650625,-0.00405355359375,-0.0058646311252732,0.0044656525066973,0.0060821900114809,0.0019836953250573,-0.0047640051428479,-0.0073973587541258
1882,2001-03-31,456,1.0,2.7,2.6,1.2,1.5,1.9,1.9,0.0065,0.0095194999999999,0.0133051981249998,0.0181183978160937,0.0229544602057201,-0.0015,-0.0057884999999999,-0.008602303875,-0.0096650723204061,0.0042156525066973,0.008850190011481,0.0067866503250575,0.000825345008246,-0.000757751441847
